"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","Domain","Vocabulary","Ancestors"
"","4297200","403977003","Angiosarcoma","Clinical Finding","Standard","07/31/2003","12/31/2099","0","9","Condition","SNOMED",""
"","40486535","447757002","Angiosarcoma of cheek","Clinical Finding","Standard","07/31/2011","12/31/2099","0","0","Condition","SNOMED",""
"","4003021","109844006","Angiosarcoma of liver","Clinical Finding","Standard","01/31/2002","12/31/2099","9","9","Condition","SNOMED",""
"","4111948","254794007","Angiosarcoma of skin","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","761863","16091171000119106","Angiosarcoma of skin of cheek","Clinical Finding","Standard","09/01/2016","12/31/2099","0","0","Condition","SNOMED",""
"","4092083","187821001","Angiosarcoma of spleen","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4294441","402910001","Anogenital verrucous carcinoma of Buschke-Löwenstein","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","40487050","447886005","Anorectal adenocarcinoma","Clinical Finding","Standard","07/31/2011","12/31/2099","0","12,216","Condition","SNOMED",""
"","4298128","403949007","Apocrine adenocarcinoma of skin","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","4295479","403742006","Arsenic-induced skin malignancy","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","42538692","762457009","Astroblastoma of brain","Clinical Finding","Standard","01/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","608266","1157141006","Astroblastoma of central nervous system","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","4110884","254938000","Astrocytoma of brain","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","37016118","107581000119103","Astrocytoma of brain stem","Clinical Finding","Standard","01/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","37018667","99131000119108","Astrocytoma of cerebrum","Clinical Finding","Standard","01/31/2016","12/31/2099","0","0","Condition","SNOMED",""
"","4112963","254948003","Astrocytoma of spinal cord","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4258135","440422002","Asymptomatic multiple myeloma","Clinical Finding","Standard","01/31/2009","12/31/2099","0","0","Condition","SNOMED",""
"","4079282","277589003","Atypical chronic myeloid leukemia","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4139554","307341004","Atypical hairy cell leukemia","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4173963","277571004","B-cell acute lymphoblastic leukemia","Clinical Finding","Standard","01/31/2002","12/31/2099","255","255","Condition","SNOMED",""
"","4082311","277473004","B-cell chronic lymphocytic leukemia","Clinical Finding","Standard","01/31/2002","12/31/2099","306","306","Condition","SNOMED",""
"","4173824","277474005","B-cell chronic lymphocytic leukemia variant","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","35610328","1091891000000106","B-cell Hodgkin's lymphoma","Clinical Finding","Standard","04/01/2018","12/31/2099","0","0","Condition","SNOMED",""
"","434592","109979007","B-cell lymphoma (clinical)","Clinical Finding","Standard","01/31/2002","12/31/2099","0","5,625","Condition","SNOMED",""
"","36684807","350951000119101","B-cell lymphoma of intra-abdominal lymph nodes","Clinical Finding","Standard","01/31/2019","12/31/2099","0","7","Condition","SNOMED",""
"","36684809","351211000119104","B-cell lymphoma of lymph nodes of multiple sites","Clinical Finding","Standard","01/31/2019","12/31/2099","0","0","Condition","SNOMED",""
"","36716774","722953004","B-cell lymphoma unclassifiable with features intermediate between Burkitt lymphoma and diffuse large B-cell lymphoma","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","36716775","722954005","B-cell lymphoma unclassifiable with features intermediate between classical Hodgkin lymphoma and diffuse large B-cell lymphoma","Clinical Finding","Standard","01/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","35610331","1091921000000103","B-cell non-Hodgkin's lymphoma","Clinical Finding","Standard","04/01/2018","12/31/2099","801","801","Condition","SNOMED",""
"","4173974","277619001","B-cell prolymphocytic leukemia","Clinical Finding","Standard","01/31/2002","12/31/2099","7","7","Condition","SNOMED",""
"","37312023","788874003","B-cell prolymphocytic leukemia in remission","Clinical Finding","Standard","01/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3654653","838346000","B lymphoblastic leukemia lymphoma with hyperdiploidy","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3654651","838344002","B lymphoblastic leukemia lymphoma with hypodiploidy","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3654650","838343008","B lymphoblastic leukemia lymphoma with t(1;19)(Q23;P13.3); E2A-PBX1 (TCF3/PBX1)","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3654649","838342003","B lymphoblastic leukemia lymphoma with t(12;21) (p13;q22); TEL/AML1 (ETV6-RUNX1)","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","3654647","838340006","B lymphoblastic leukemia lymphoma with t(5;14)(q31;q32); IL3-IGH","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","37109936","723889003","B lymphoblastic leukemia lymphoma with t(9:22) (q34;q11.2); BCR-ABL 1","Clinical Finding","Standard","07/31/2017","12/31/2099","0","0","Condition","SNOMED",""
"","3654648","838341005","B lymphoblastic leukemia lymphoma with t(v;11q23); MLL rearranged","Clinical Finding","Standard","07/31/2020","12/31/2099","0","0","Condition","SNOMED",""
"","4300566","403922007","Balloon cell malignant melanoma","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","605245","1010674008","Basaloid squamous cell carcinoma of nasopharynx","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","4144191","307592006","Basophilic leukemia","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","608934","15957261000119102","Bilateral Kaposi sarcoma of lungs","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608893","15951021000119107","Bilateral malignant melanoma of skin of lower limbs","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608894","15951061000119102","Bilateral malignant melanoma of skin of upper limbs","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","619369","895345000","Bilateral primary malignant neoplasm of kidneys","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","619301","890534002","Bilateral primary malignant neoplasm of lungs","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","619383","895361003","Bilateral primary malignant neoplasm of testes","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","619380","895356000","Bilateral primary malignant neoplasm of ureters","Clinical Finding","Standard","01/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608940","15958181000119103","Bilateral secondary adenocarcinoma of kidneys","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608946","15958701000119105","Bilateral secondary malignant melanoma of kidneys","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602334","12246641000119104","Bilateral secondary malignant neoplasm of breasts","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608979","15977551000119100","Bilateral secondary malignant neoplasm of eyes","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","602333","12246481000119106","Bilateral secondary malignant neoplasm of kidneys","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608866","15930821000119105","Bilateral secondary malignant neoplasm of ovaries","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608930","15956741000119106","Bilateral secondary small cell carcinoma of lungs","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","608931","15957141000119109","Bilateral secondary squamous cell carcinoma of lungs","Clinical Finding","Standard","07/31/2021","12/31/2099","0","0","Condition","SNOMED",""
"","4211481","413656006","Blastic phase chronic myeloid leukemia","Clinical Finding","Standard","01/31/2005","12/31/2099","0","0","Condition","SNOMED",""
"","4297187","403921000","Borderline malignant melanoma","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","4301646","404052009","Botryoid rhabdomyosarcoma","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","44791581","294301000000103","Bowel cancer detected by national screening programme","Clinical Finding","Standard","10/01/2007","12/31/2099","182","182","Condition","SNOMED",""
"","44811954","94361000000105","Breast cancer detected by national screening programme","Clinical Finding","Standard","01/31/2004","12/31/2099","0","0","Condition","SNOMED",""
"","37204681","783541009","Breast implant-associated anaplastic large-cell lymphoma","Clinical Finding","Standard","07/31/2019","12/31/2099","0","0","Condition","SNOMED",""
"","4301663","404115006","Bullous mycosis fungoides","Clinical Finding","Standard","07/31/2003","12/31/2099","0","0","Condition","SNOMED",""
"","4041800","118617000","Burkitt's lymphoma (clinical)","Clinical Finding","Standard","01/31/2002","12/31/2099","419","430","Condition","SNOMED",""
"","4097560","188512009","Burkitt's lymphoma of intra-abdominal lymph nodes","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","193428","188515006","Burkitt's lymphoma of intrapelvic lymph nodes","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4091768","188511002","Burkitt's lymphoma of intrathoracic lymph nodes","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4097561","188513004","Burkitt's lymphoma of lymph nodes of axilla and upper limb","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","196055","188514005","Burkitt's lymphoma of lymph nodes of inguinal region and lower limb","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","315481","188517003","Burkitt's lymphoma of lymph nodes of multiple sites","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","439293","188516007","Burkitt's lymphoma of spleen","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","435758","92516002","Burkitt's tumor of extranodal AND/OR solid organ site","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","433426","92511007","Burkitt's tumor of lymph nodes of axilla AND/OR upper limb","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","437504","92512000","Burkitt's tumor of lymph nodes of head, face AND/OR neck","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","444442","92513005","Burkitt's tumor of lymph nodes of inguinal region AND/OR lower limb","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","37017595","713897006","Burkitt lymphoma co-occurrent with human immunodeficiency virus infection","Clinical Finding","Standard","01/31/2016","12/31/2099","11","11","Condition","SNOMED",""
"","4112075","254841008","Cancer en cuirasse","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4312395","423987006","Cancer of vulva, disseminated","Clinical Finding","Standard","01/31/2007","12/31/2099","0","0","Condition","SNOMED",""
"","36680610","778066006","Carcinofibroma of corpus uteri","Clinical Finding","Standard","01/31/2019","12/31/2099","0","0","Condition","SNOMED",""
"","4100540","253003009","Carcinoid bronchial adenoma","Clinical Finding","Standard","01/31/2002","12/31/2099","168","168","Condition","SNOMED",""
"","4035136","237833006","Carcinoid crisis","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4264680","36222008","Carcinoid heart disease","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","199771","35868009","Carcinoid syndrome","Clinical Finding","Standard","01/31/2002","12/31/2099","864","864","Condition","SNOMED",""
"","42539466","734884008","Carcinoid syndrome diarrhea","Clinical Finding","Standard","01/31/2018","12/31/2099","0","0","Condition","SNOMED",""
"","4173800","275395000","Carcinoma anterior 2/3 tongue ventrum","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4117852","286896005","Carcinoma breast - lower, outer quadrant","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4116242","255086002","Carcinoma common bile duct","Clinical Finding","Standard","01/31/2002","12/31/2099","76","76","Condition","SNOMED",""
"","4116218","254989000","Carcinoma ex pleomorphic adenoma of lacrimal gland","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4312798","425127006","Carcinoma ex pleomorphic adenoma of parotid gland","Clinical Finding","Standard","01/31/2007","12/31/2099","0","0","Condition","SNOMED",""
"","199744","286887005","Carcinoma liver and/or biliary system","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4110569","254543002","Carcinoma of abdominal part of esophagus","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4115272","254609000","Carcinoma of ampulla of Vater","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4112143","285310000","Carcinoma of anal canal","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4111654","254427006","Carcinoma of anterior part of floor of mouth","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","4170450","275396004","Carcinoma of anterior two-thirds of tongue - dorsal surface","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
"","40489405","448315008","Carcinoma of anus","Clinical Finding","Standard","07/31/2011","12/31/2099","0","0","Condition","SNOMED",""
"","40492937","448992002","Carcinoma of appendix","Clinical Finding","Standard","07/31/2011","12/31/2099","0","0","Condition","SNOMED",""
"","4207182","312111009","Carcinoma of ascending colon","Clinical Finding","Standard","01/31/2002","12/31/2099","0","0","Condition","SNOMED",""
